time,open,high,low,close,volume
2024-02-21T19:00:00Z,1.08645,1.08687,1.08591,1.08633,1811.10
2024-02-21T20:00:00Z,1.08633,1.08664,1.08598,1.08629,1288.01
2024-02-21T21:00:00Z,1.08629,1.08668,1.08589,1.08628,951.13
2024-02-21T22:00:00Z,1.08628,1.08675,1.08575,1.08622,1492.73
2024-02-21T23:00:00Z,1.08622,1.08676,1.08567,1.08621,1443.05
2024-02-22T00:00:00Z,1.08621,1.08683,1.08589,1.08651,1270.58
2024-02-22T01:00:00Z,1.08651,1.08726,1.08619,1.08694,2082.21
2024-02-22T02:00:00Z,1.08694,1.08746,1.08647,1.08699,2328.17
2024-02-22T03:00:00Z,1.08699,1.08768,1.08653,1.08722,1506.00
2024-02-22T04:00:00Z,1.08722,1.08749,1.08691,1.08718,1858.51
2024-02-22T05:00:00Z,1.08718,1.08794,1.08649,1.08725,764.81
2024-02-22T06:00:00Z,1.08725,1.08826,1.08681,1.08782,1778.40
2024-02-22T07:00:00Z,1.08782,1.08876,1.08737,1.08831,2420.68
2024-02-22T08:00:00Z,1.08831,1.08859,1.08803,1.08831,1588.86
2024-02-22T09:00:00Z,1.08831,1.08932,1.08774,1.08875,1629.09
2024-02-22T10:00:00Z,1.08875,1.08984,1.08788,1.08897,1066.61
2024-02-22T11:00:00Z,1.08897,1.08952,1.08862,1.08917,294.35
2024-02-22T12:00:00Z,1.08917,1.08989,1.08865,1.08937,1369.66
2024-02-22T13:00:00Z,1.08937,1.08994,1.08872,1.08929,2253.95
2024-02-22T14:00:00Z,1.08929,1.08991,1.08909,1.08971,1410.91
2024-02-22T15:00:00Z,1.08971,1.09011,1.08893,1.08933,1206.74
2024-02-22T16:00:00Z,1.08933,1.09003,1.08888,1.08958,1723.75
2024-02-22T17:00:00Z,1.08958,1.08995,1.08937,1.08974,1523.20
2024-02-22T18:00:00Z,1.08974,1.09001,1.08936,1.08963,1820.03
2024-02-22T19:00:00Z,1.08963,1.09003,1.08857,1.08897,1450.38
2024-02-22T20:00:00Z,1.08897,1.08978,1.08850,1.08931,1446.88
2024-02-22T21:00:00Z,1.08931,1.08997,1.08834,1.08900,2009.36
2024-02-22T22:00:00Z,1.08900,1.08939,1.08859,1.08898,1164.96
2024-02-22T23:00:00Z,1.08898,1.08963,1.08835,1.08900,1620.74
2024-02-23T00:00:00Z,1.08900,1.08983,1.08812,1.08895,2063.48
2024-02-23T01:00:00Z,1.08895,1.08928,1.08817,1.08850,1812.01
2024-02-23T02:00:00Z,1.08850,1.08880,1.08822,1.08852,1447.66
2024-02-23T03:00:00Z,1.08852,1.08941,1.08770,1.08859,1840.05
2024-02-23T04:00:00Z,1.08859,1.08880,1.08825,1.08846,1399.72
2024-02-23T05:00:00Z,1.08846,1.08880,1.08773,1.08807,1527.34
2024-02-23T06:00:00Z,1.08807,1.08854,1.08759,1.08806,1370.14
2024-02-23T07:00:00Z,1.08806,1.08827,1.08767,1.08788,751.37
2024-02-23T08:00:00Z,1.08788,1.08825,1.08701,1.08738,1736.50
2024-02-23T09:00:00Z,1.08738,1.08857,1.08665,1.08784,1372.61
2024-02-23T10:00:00Z,1.08784,1.08809,1.08712,1.08737,2054.21
2024-02-23T11:00:00Z,1.08737,1.08770,1.08676,1.08709,1756.90
2024-02-23T12:00:00Z,1.08709,1.08810,1.08622,1.08723,1513.92
2024-02-23T13:00:00Z,1.08723,1.08792,1.08624,1.08693,1251.33
2024-02-23T14:00:00Z,1.08693,1.08790,1.08665,1.08762,1472.93
2024-02-23T15:00:00Z,1.08762,1.08787,1.08724,1.08749,1895.40
2024-02-23T16:00:00Z,1.08749,1.08921,1.08633,1.08805,1267.09
2024-02-23T16:00:00Z,1.08749,1.08921,1.08633,1.08805,1267.09
2024-02-23T17:00:00Z,1.08805,1.08848,1.08749,1.08792,1674.09
2024-02-23T18:00:00Z,1.08792,1.08854,1.08686,1.08748,1673.96
2024-02-23T19:00:00Z,1.08748,1.08791,1.08681,1.08724,1402.87
2024-02-23T20:00:00Z,1.08724,1.08765,1.08672,1.08713,957.74
2024-02-23T21:00:00Z,1.08713,1.08790,1.08663,1.08740,959.31
2024-02-25T22:00:00Z,1.08740,1.08814,1.08692,1.08766,1305.33
2024-02-25T23:00:00Z,1.08766,1.08802,1.08699,1.08735,1800.57
2024-02-26T00:00:00Z,1.08735,1.08758,1.08672,1.08695,1360.90
2024-02-26T01:00:00Z,1.08695,1.08737,1.08612,1.08654,2053.45
2024-02-26T02:00:00Z,1.08654,1.08700,1.08634,1.08680,1628.03
2024-02-26T03:00:00Z,1.08680,1.08750,1.08572,1.08642,1593.74
2024-02-26T04:00:00Z,1.08642,1.08728,1.08571,1.08657,2371.60
2024-02-26T05:00:00Z,1.08657,1.08788,1.08549,1.08680,805.30
2024-02-26T06:00:00Z,1.08680,1.08702,1.08654,1.08676,1646.05
2024-02-26T07:00:00Z,1.08676,1.08735,1.08579,1.08638,1734.15
2024-02-26T08:00:00Z,1.08638,1.08669,1.08586,1.08617,1131.16
2024-02-26T09:00:00Z,1.08617,1.08678,1.08593,1.08654,1861.70
2024-02-26T10:00:00Z,1.08654,1.08718,1.08589,1.08653,1140.48
2024-02-26T11:00:00Z,1.08653,1.08674,1.08626,1.08647,821.88
2024-02-26T12:00:00Z,1.08647,1.08677,1.08575,1.08605,1347.21
2024-02-26T13:00:00Z,1.08605,1.08661,1.08567,1.08623,1254.38
2024-02-26T14:00:00Z,1.08623,1.08716,1.08568,1.08661,1362.03
2024-02-26T15:00:00Z,1.08661,1.08713,1.08639,1.08691,1267.37
2024-02-26T16:00:00Z,1.08691,1.08711,1.08629,1.08649,1762.58
2024-02-26T17:00:00Z,1.08649,1.08716,1.08541,1.08608,2096.72
2024-02-26T18:00:00Z,1.08608,1.08659,1.08541,1.08592,1353.08
2024-02-26T19:00:00Z,1.08592,1.08746,1.08473,1.08627,2164.76
2024-02-26T20:00:00Z,1.08627,1.08694,1.08578,1.08645,1488.32
2024-02-26T21:00:00Z,1.08645,1.08686,1.08576,1.08617,1024.51
2024-02-26T22:00:00Z,1.08617,1.08665,1.08578,1.08626,1490.76
2024-02-26T23:00:00Z,1.08626,1.08719,1.08477,1.08570,1602.20
2024-02-27T00:00:00Z,1.08570,1.08682,1.08502,1.08614,846.27
2024-02-27T01:00:00Z,1.08614,1.08717,1.08562,1.08665,1573.23
2024-02-27T02:00:00Z,1.08665,1.08757,1.08626,1.08718,1654.53
2024-02-27T03:00:00Z,1.08718,1.08790,1.08633,1.08705,1421.72
2024-02-27T04:00:00Z,1.08705,1.08760,1.08650,1.08705,1356.53
2024-02-27T05:00:00Z,1.08705,1.08783,1.08656,1.08734,1215.11
2024-02-27T06:00:00Z,1.08734,1.08800,1.08710,1.08776,2105.85
2024-02-27T07:00:00Z,1.08776,1.08814,1.08728,1.08766,1444.62
2024-02-27T08:00:00Z,1.08766,1.08832,1.08693,1.08759,1223.45
2024-02-27T09:00:00Z,1.08759,1.08792,1.08731,1.08764,1828.79
2024-02-27T10:00:00Z,1.08764,1.08801,1.08663,1.08700,1683.45
2024-02-27T11:00:00Z,1.08700,1.08722,1.08633,1.08655,1973.21
2024-02-27T12:00:00Z,1.08655,1.08723,1.08619,1.08687,1307.60
2024-02-27T13:00:00Z,1.08687,1.08743,1.08622,1.08678,1522.26
2024-02-27T14:00:00Z,1.08678,1.08784,1.08647,1.08753,1298.36
2024-02-27T15:00:00Z,1.08753,1.08783,1.08714,1.08744,1718.25
2024-02-27T16:00:00Z,1.08744,1.08827,1.08710,1.08793,1076.63
2024-02-27T17:00:00Z,1.08793,1.08862,1.08756,1.08825,1562.66
2024-02-27T18:00:00Z,1.08825,1.08885,1.08737,1.08797,1770.49
2024-02-27T19:00:00Z,1.08797,1.08840,1.08766,1.08809,1382.60
2024-02-27T20:00:00Z,1.08809,1.08861,1.08753,1.08805,1962.24
2024-02-27T21:00:00Z,1.08805,1.08853,1.08744,1.08792,1653.39
2024-02-27T22:00:00Z,1.08792,1.08857,1.08737,1.08802,2309.99
2024-02-27T23:00:00Z,1.08802,1.08878,1.08762,1.08838,1918.25
2024-02-28T00:00:00Z,1.08838,1.08884,1.08775,1.08821,1783.96
2024-02-28T01:00:00Z,1.08821,1.08930,1.08699,1.08808,610.66
2024-02-28T02:00:00Z,1.08808,1.08918,1.08771,1.08881,1675.18
2024-02-28T03:00:00Z,1.08881,1.08909,1.08857,1.08885,1266.04
2024-02-28T04:00:00Z,1.08885,1.08991,1.08762,1.08868,1527.83
2024-02-28T05:00:00Z,1.08868,1.08989,1.08782,1.08903,1798.95
2024-02-28T06:00:00Z,1.08903,1.08992,1.08773,1.08862,1902.80
2024-02-28T07:00:00Z,1.08862,1.08905,1.08796,1.08839,1550.69
2024-02-28T08:00:00Z,1.08839,1.08924,1.08769,1.08854,1541.26
2024-02-28T09:00:00Z,1.08854,1.08930,1.08723,1.08799,906.42
2024-02-28T10:00:00Z,1.08799,1.08891,1.08732,1.08824,1759.15
2024-02-28T11:00:00Z,1.08824,1.08923,1.08771,1.08870,1800.83
2024-02-28T12:00:00Z,1.08870,1.08934,1.08830,1.08894,1726.70
2024-02-28T13:00:00Z,1.08894,1.09004,1.08778,1.08888,1394.27
2024-02-28T14:00:00Z,1.08888,1.08944,1.08794,1.08850,1756.71
2024-02-28T15:00:00Z,1.08850,1.09003,1.08795,1.08948,639.96
2024-02-28T16:00:00Z,1.08948,1.09004,1.08921,1.08977,1672.27
2024-02-28T17:00:00Z,1.08977,1.09158,1.08855,1.09036,1166.19
2024-02-28T18:00:00Z,1.09036,1.09099,1.09003,1.09066,1512.55
2024-02-28T19:00:00Z,1.09066,1.09174,1.09011,1.09119,1344.84
2024-02-28T20:00:00Z,1.09119,1.09185,1.09047,1.09113,1224.23
2024-02-28T21:00:00Z,1.09113,1.09177,1.09082,1.09146,1315.41
2024-02-28T22:00:00Z,1.09146,1.09172,1.09074,1.09100,1258.21
2024-02-28T23:00:00Z,1.09100,1.09219,1.09016,1.09135,1882.58
2024-02-29T00:00:00Z,1.09135,1.09178,1.09103,1.09146,1304.47
2024-02-29T01:00:00Z,1.09146,1.09174,1.09114,1.09142,1846.56
2024-02-29T02:00:00Z,1.09142,1.09201,1.09058,1.09117,1461.38
2024-02-29T03:00:00Z,1.09117,1.09159,1.09057,1.09099,1684.15
2024-02-29T04:00:00Z,1.09099,1.09159,1.09066,1.09126,762.56
2024-02-29T05:00:00Z,1.09126,1.09196,1.09050,1.09120,1614.90
2024-02-29T06:00:00Z,1.09120,1.09181,1.09099,1.09160,1402.51
2024-02-29T07:00:00Z,1.09160,1.09206,1.09129,1.09175,1351.04
2024-02-29T08:00:00Z,1.09175,1.09236,1.09087,1.09148,1241.08
2024-02-29T09:00:00Z,1.09148,1.09192,1.09078,1.09122,1285.68
2024-02-29T10:00:00Z,1.09122,1.09188,1.09041,1.09107,1722.72
2024-02-29T11:00:00Z,1.09107,1.09225,1.09035,1.09153,1730.90
2024-02-29T12:00:00Z,1.09153,1.09214,1.09090,1.09151,1623.36
2024-02-29T13:00:00Z,1.09151,1.09293,1.09076,1.09218,1571.15
2024-02-29T14:00:00Z,1.09218,1.09267,1.09108,1.09157,1516.90
2024-02-29T15:00:00Z,1.09157,1.09187,1.09131,1.09161,893.17
2024-02-29T16:00:00Z,1.09161,1.09238,1.09117,1.09194,1557.05
2024-02-29T17:00:00Z,1.09194,1.09233,1.09113,1.09152,1527.90
2024-02-29T18:00:00Z,1.09152,1.09268,1.09103,1.09219,1768.30
2024-02-29T19:00:00Z,1.09219,1.09275,1.09114,1.09170,1705.99
2024-02-29T20:00:00Z,1.09170,1.16606,1.07170,1.14606,1493.56
2024-02-29T21:00:00Z,1.14606,1.14637,1.09069,1.09100,1390.37
2024-02-29T22:00:00Z,1.09100,1.09127,1.09031,1.09058,896.35
2024-02-29T23:00:00Z,1.09058,1.09091,1.08989,1.09022,1491.57
2024-03-01T00:00:00Z,1.09022,1.09081,1.08891,1.08950,1491.59
2024-03-01T01:00:00Z,1.08950,1.08998,1.08909,1.08957,1442.46
2024-03-01T02:00:00Z,1.08957,1.09060,1.08819,1.08922,587.74
2024-03-01T03:00:00Z,1.08922,1.08950,1.08867,1.08895,861.11
2024-03-01T04:00:00Z,1.08895,1.08987,1.08836,1.08928,2428.95
2024-03-01T05:00:00Z,1.08928,1.09049,1.08808,1.08929,1544.77
2024-03-01T06:00:00Z,1.08929,1.08970,1.08832,1.08873,1394.15
2024-03-01T07:00:00Z,1.08873,1.08915,1.08783,1.08825,714.96
2024-03-01T08:00:00Z,1.08825,1.08879,1.08723,1.08777,1630.20
2024-03-01T09:00:00Z,1.08777,1.08830,1.08756,1.08809,1294.35
2024-03-01T10:00:00Z,1.08809,1.08855,1.08757,1.08803,1330.11
2024-03-01T11:00:00Z,1.08803,1.08850,1.08774,1.08821,1321.47
2024-03-01T12:00:00Z,1.08821,1.08931,1.08668,1.08778,1489.04
2024-03-01T13:00:00Z,1.08778,1.08840,1.08750,1.08812,1764.03
2024-03-01T14:00:00Z,1.08812,1.08876,1.08757,1.08821,1488.42
2024-03-01T15:00:00Z,1.08821,1.08866,1.08757,1.08802,1550.90
2024-03-01T16:00:00Z,1.08802,1.08872,1.08702,1.08772,2197.08
2024-03-01T17:00:00Z,1.08772,1.08829,1.08716,1.08773,827.68
2024-03-01T18:00:00Z,1.08773,1.08835,1.08719,1.08781,2035.31
2024-03-01T19:00:00Z,1.08781,1.08870,1.08724,1.08813,1784.87
2024-03-01T20:00:00Z,1.08813,1.08858,1.08712,1.08757,1250.26
2024-03-01T21:00:00Z,1.08757,1.08861,1.08701,1.08805,1180.96
